"rowid","plant","description","reporting_date","reporting_month","reporting_year","azpdes_outfall_003","npdes_outfall_005","reuse","ponds","gric","outfall_001_gwrp","outfall_001_sewrp","effluent_to_baseline","me01_southern_ave","me02_baseline","me03_8th_street","total_beneficial_reuse","total_system_flow"
"48368","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-19T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.7141249984502792","0","0.7141249984502792","0.7141249984502792"
"48369","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-20T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.7823000252246857","0","0.7823000252246857","0.7823000252246857"
"48370","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-21T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.8899124950170517","0","0.8899124950170517","0.8899124950170517"
"48371","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-22T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.9007374640587872","0","0.9007374640587872","0.9007374640587872"
"48372","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-23T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.6778611404200395","0","0.6778611404200395","0.6778611404200395"
"48373","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-24T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.8151944263113869","0","0.8151944263113869","0.8151944263113869"
"48374","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-25T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","2.4531388764086492","0","2.4531388764086492","2.4531388764086492"
"48375","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-26T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","2.0088374599814416","0","2.0088374599814416","2.0088374599814416"
"48376","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-27T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","1.9976625233888625","0","1.9976625233888625","1.9976625233888625"
"48377","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-28T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","2.172202965314597","0","2.172202965314597","2.172202965314597"
"48378","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-29T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","2.5154323614593115","0","2.5154323614593115","2.5154323614593115"
"48379","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-30T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.8690428792348196","0","0.8690428792348196","0.8690428792348196"
"48380","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-31T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.7277210341559516","0","0.7277210341559516","0.7277210341559516"
"48381","SROG","UCC.MS2_LD_FLOW.F_CV","2019-10-31T00:00:00.000","Oct","2019","0","0","0","0","0","0","0","0","0","0.6249814310835468","0","0.6249814310835468","0.6249814310835468"
"48382","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-02T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.6280537621428569","0","0.6280537621428569","0.6280537621428569"
"48383","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-03T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.604756918321881","0","0.604756918321881","0.604756918321881"
"48384","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-04T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.48276873473078014","0","0.48276873473078014","0.48276873473078014"
"48385","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-05T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.6146651429227656","0","0.6146651429227656","0.6146651429227656"
"48386","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-06T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7710579959261749","0","0.7710579959261749","0.7710579959261749"
"48387","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-07T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","1.2763572957159743","0","1.2763572957159743","1.2763572957159743"
"48388","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-08T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","2.062835701637798","0","2.062835701637798","2.062835701637798"
"48389","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-09T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.875876742373738","0","0.875876742373738","0.875876742373738"
"48390","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-10T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.6230614678520295","0","0.6230614678520295","0.6230614678520295"
"48391","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-11T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.627508006658819","0","0.627508006658819","0.627508006658819"
"48392","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-12T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.5173524423605866","0","0.5173524423605866","0.5173524423605866"
"48393","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-13T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.737181589855916","0","0.737181589855916","0.737181589855916"
"48394","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-14T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.9451656334102154","0","0.9451656334102154","0.9451656334102154"
"48395","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-15T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.9106669212287848","0","0.9106669212287848","0.9106669212287848"
"48396","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-16T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7339513862712516","0","0.7339513862712516","0.7339513862712516"
"48397","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-17T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.6654244324399365","0","0.6654244324399365","0.6654244324399365"
"48398","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-18T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.9957846676309904","0","0.9957846676309904","0.9957846676309904"
"48399","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-19T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","1.004190920541684","0","1.004190920541684","1.004190920541684"
"48400","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-20T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.8799270813663801","0","0.8799270813663801","0.8799270813663801"
"48401","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-21T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","1.0029201544821262","0","1.0029201544821262","1.0029201544821262"
"48402","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-22T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.9772222333898147","0","0.9772222333898147","0.9772222333898147"
"48403","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-23T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.901940962092744","0","0.901940962092744","0.901940962092744"
"48404","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-24T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7287604189995263","0","0.7287604189995263","0.7287604189995263"
"48405","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-25T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.692190627895254","0","0.692190627895254","0.692190627895254"
"48406","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-26T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.6919617247929659","0","0.6919617247929659","0.6919617247929659"
"48407","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-27T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7718298371053405","0","0.7718298371053405","0.7718298371053405"
"48408","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-28T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7759618266589112","0","0.7759618266589112","0.7759618266589112"
"48409","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-29T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7683055628505018","0","0.7683055628505018","0.7683055628505018"
"48410","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-30T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","0.7996449588901466","0","0.7996449588901466","0.7996449588901466"
"48411","SROG","UCC.MS2_LD_FLOW.F_CV","2019-11-30T00:00:00.000","Nov","2019","0","0","0","0","0","0","0","0","0","1.0365294759886132","0","1.0365294759886132","1.0365294759886132"
"48412","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-02T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.6735410304119189","0","0.6735410304119189","0.6735410304119189"
"48413","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-03T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.6738107888648908","0","0.6738107888648908","0.6738107888648908"
"48414","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-04T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","1.1137038607564238","0","1.1137038607564238","1.1137038607564238"
"48415","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-05T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.8307198681972093","0","0.8307198681972093","0.8307198681972093"
"48416","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-06T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.8026433896894256","0","0.8026433896894256","0.8026433896894256"
"48417","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-07T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.6653743302656545","0","0.6653743302656545","0.6653743302656545"
"48418","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-08T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.7302371349599627","0","0.7302371349599627","0.7302371349599627"
"48419","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-09T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.6531412957650092","0","0.6531412957650092","0.6531412957650092"
"48420","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-10T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.6442270764667127","0","0.6442270764667127","0.6442270764667127"
"48421","SROG","UCC.MS2_LD_FLOW.F_CV","2019-12-11T00:00:00.000","Dec","2019","0","0","0","0","0","0","0","0","0","0.809490262861881","0","0.809490262861881","0.809490262861881"
