month,pathway,beneficial,flow_mgd,beneficial_fraction,total_system_flow_mgd,valid_days,source_ids,source_locators,scientific_boundary
2019-01-01,East Maricopa Floodway,False,0.1797039992371459,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,GRIC exchange,True,8.935856661438626,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,Local reuse,True,1.8671803083448064,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,Percolation recharge,True,0.0,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-01-01,Salt River discharge,False,0.0901062032401794,0.9883497399858868,35.71964918383553,18,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,91st Ave / Palo Verde,True,5.926434234481859,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,Aquifer recharge,True,6.8708355813459585,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,Baseline sewer return,False,0.0,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,East Maricopa Floodway,False,0.0269549770280718,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,GRIC exchange,True,8.582466467703336,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,Local reuse,True,1.6086278696719905,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,Percolation recharge,True,0.0,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-02-01,Salt River discharge,False,0.0379315348023923,0.997425239497642,34.9330741110254,12,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,91st Ave / Palo Verde,True,5.881320629751836,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,Aquifer recharge,True,7.292833868700028,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,Baseline sewer return,False,0.0,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,East Maricopa Floodway,False,0.0921874990065892,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-03-01,GRIC exchange,True,9.54935541356626,0.994131020237846,34.93357977521543,24,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
