first_location,first_architecture,first_month,first_consumption_ml_day,first_pressure_p95_pct,second_location,second_architecture,second_month,second_consumption_ml_day,second_pressure_p95_pct,consumption_difference_pct,pressure_ratio,hydrology_source_ids,model_source_id
Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,Seattle,Water-cooled evaporative,11,17.292650708839894,1.2495704990225598,1.269252985998471,47.380390453768804,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,4,17.354130306973452,1.3137358722983885,0.18008206404634547,46.94260082979836,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,Seattle,Water-cooled evaporative,11,17.292650708839894,1.2495704990225598,2.5144300623482394,46.52444568686743,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,3,17.070105170738085,0.0476423525591946,Seattle,Water-cooled evaporative,9,17.590738175367985,2.2074385722956293,2.959699584176256,46.33353421313388,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,Seattle,Water-cooled evaporative,12,17.166734198946635,1.2174132739277843,1.9881613414886008,46.16107399095858,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,Seattle,Water-cooled evaporative,2,17.173377966103345,1.2003307510335863,1.950229383837148,45.51335014880989,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,Seattle,Water-cooled evaporative,1,17.125193144448993,1.1806652775159978,2.2253360471689154,44.767687687627884,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,11,17.15337428313222,0.0493744861728748,Seattle,Water-cooled evaporative,9,17.590738175367985,2.2074385722956293,2.4863305216389326,44.708081914345975,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,11,17.292650708839894,1.2495704990225598,0.17449710711195188,44.649834400643485,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,12,17.166734198946635,1.2174132739277843,0.9013769322035612,43.500787767108946,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,Seattle,Water-cooled evaporative,3,17.249131712627936,1.1438702157795326,1.5177205620601146,43.372516792341905,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,2,17.173377966103345,1.2003307510335863,0.8630243737272133,42.8903925801485,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,Seattle,Water-cooled evaporative,3,17.249131712627936,1.1438702157795326,2.7597640033540856,42.58897578687106,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,1,17.125193144448993,1.1806652775159978,1.1411815015405327,42.187703026692006,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,7,17.641672799526734,1.6856059412636832,1.629429833465285,42.036237899558806,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,Seattle,Water-cooled evaporative,3,17.249131712627936,1.1438702157795326,0.42571976553479357,40.872936541263826,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,10,17.40923985865238,1.5614516299414214,0.3160720358282468,38.94003371610305,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,6,17.548201323721468,1.4555128445111398,1.1054534896993844,36.29809476814286,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,5,17.454861151844938,1.379972735117141,0.5766131919381327,34.41424876848754,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,1.1972700484112475,34.31787520339449,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,11,17.15337428313222,0.0493744861728748,Seattle,Water-cooled evaporative,7,17.641672799526734,1.6856059412636832,2.76786970228591,34.139209780571164,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,0.08149001091312967,32.80793970134106,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,0.4992748082734389,32.79375418350662,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,3,17.070105170738085,0.0476423525591946,Seattle,Water-cooled evaporative,10,17.40923985865238,1.5614516299414214,1.9480154829720844,32.77444429305525,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,4,17.354130306973452,1.3137358722983885,0.00048295379372624597,32.762410426554474,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,0.7657330045408005,32.20132254646025,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,2.7442778744357574,32.032786626190436,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,3,17.41115935851971,0.8010068027762554,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,2.2731873315941753,31.783617826914945,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,11,17.15337428313222,0.0493744861728748,Seattle,Water-cooled evaporative,10,17.40923985865238,1.5614516299414214,1.4697113578626253,31.624665914989244,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,11,17.376695685310406,0.7927291293276406,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,2.4666279214043487,31.45516317649887,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,1.7706795564723297,31.350877741016607,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,6,18.028496874075547,0.7898038468567355,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,1.1778184467006212,31.33908918091136,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,8,17.959874001573567,0.0277012126452436,1.9879179769436162,31.22155172779322,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,11,17.292650708839894,1.2495704990225598,0.3547461760239007,31.162231624435037,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,4,17.602846437659863,0.8648748435260727,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,1.590468949053221,30.90383341390361,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,9,17.983196012479553,0.7762135543356912,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,0.9288788273997178,30.799832008378317,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,0.5160026015145528,30.784512215465025,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,1.4854746337980311,30.62339162519098,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,3,17.070105170738085,0.0476423525591946,Seattle,Water-cooled evaporative,6,17.548201323721468,1.4555128445111398,2.7244738316120065,30.550818050025896,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,8,18.243874995696743,0.7660284885937908,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,2.3444640108956625,30.395692822592913,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,3,17.41115935851971,0.8010068027762554,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,0.5926391049045893,30.37204791674485,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,12,17.166734198946635,1.2174132739277843,1.0803135167514268,30.360283356941252,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,1,17.065796158191247,0.7971616790451956,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,2.5644574995330562,30.226251049850852,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,7,18.187990649858357,0.7582102707736409,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,2.044408009586327,30.085469181018382,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,11,17.376695685310406,0.7927291293276406,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,0.7894061742273849,30.05818055163744,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Climate-responsive hybrid,10,3.1461787459879296,0.133967433448586,Council Bluffs,Climate-responsive hybrid,6,3.1580803311717047,0.0044672688639001,0.3768613820966185,29.988665900808847,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,6,18.028496874075547,0.7898038468567355,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,2.848473823441313,29.94726161927831,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,2,17.173377966103345,1.2003307510335863,1.0420302092455769,29.934273351443274,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,8,17.959874001573567,0.0277012126452436,0.7193249957205257,29.847849856579185,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,3,17.41115935851971,0.8010068027762554,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,1.8463495320063645,29.823365324105986,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,10,17.631360911378515,0.7507609580400378,Council Bluffs,Water-cooled evaporative,6,17.81615391222984,0.0252018762350568,1.0372216234867317,29.78988354032546,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,2,17.19450877402098,0.7840678433968516,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,1.8295850427326856,29.729767621311765,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,5,17.830684138680336,0.8268216358804037,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,2.847930588705707,29.544110676273785,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,11,17.376695685310406,0.7927291293276406,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,2.0406350051546016,29.51516809227717,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,11,17.15337428313222,0.0493744861728748,Seattle,Water-cooled evaporative,6,17.548201323721468,1.4555128445111398,2.2499573221531586,29.47904793206263,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,1,17.125193144448993,1.1806652775159978,1.3196850850106059,29.44384880857943,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,9,17.983196012479553,0.7762135543356912,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,2.603742695664598,29.431953866309033,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,6,18.028496874075547,0.7898038468567355,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,1.6075634671207433,29.40625295260092,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,12,17.20455766710506,0.7745463045407869,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,1.7722118419689779,29.368736187651987,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,6,18.028496874075547,0.7898038468567355,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,0.3925593206623495,29.25234592297806,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,3,17.070105170738085,0.0476423525591946,Seattle,Water-cooled evaporative,5,17.454861151844938,1.379972735117141,2.2042912731287183,28.965251734841484,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,9,17.983196012479553,0.7762135543356912,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,1.3597064039838336,28.900254430101747,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,9,17.983196012479553,0.7762135543356912,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,0.6428465695474408,28.74899570557634,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,3,17.41115935851971,0.8010068027762554,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,0.5070353201790153,28.621691313715143,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,10,17.354214119808915,0.0400988771947495,Seattle,Water-cooled evaporative,3,17.249131712627936,1.1438702157795326,0.6055152163936594,28.526240528483168,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,8,18.243874995696743,0.7660284885937908,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,2.7691356751731897,28.521040501558396,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,6,18.028496874075547,0.7898038468567355,Council Bluffs,Water-cooled evaporative,8,17.959874001573567,0.0277012126452436,0.38063557367701134,28.511526082680273,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,1,17.065796158191247,0.7971616790451956,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,1.4840632334007813,28.484296794577492,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,10,17.631360911378515,0.7507609580400378,Council Bluffs,Water-cooled evaporative,5,17.51495985985757,0.0263731574825628,0.6601932324227184,28.46685909855201,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,8,18.243874995696743,0.7660284885937908,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,0.7910965058483485,28.37176651440935,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,11,17.376695685310406,0.7927291293276406,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,0.30970821706072754,28.32591228484694,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,7,18.187990649858357,0.7582102707736409,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,2.4703845182862607,28.22994988232068,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,7,18.187990649858357,0.7582102707736409,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,0.4862676338829107,28.08219941102488,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,9,17.983196012479553,0.7762135543356912,Council Bluffs,Water-cooled evaporative,8,17.959874001573567,0.0277012126452436,0.12968779792980778,28.020923281456774,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,2,17.19450877402098,0.7840678433968516,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,0.7410422922969357,28.016425959098328,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Climate-responsive hybrid,12,0.5512605886845628,0.0248176593706319,Council Bluffs,Climate-responsive hybrid,4,0.5489290310194866,0.0008868232041521,0.4229501823520242,27.984900772144655,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,10,17.631360911378515,0.7507609580400378,Council Bluffs,Water-cooled evaporative,9,17.738677344656903,0.0268583640401175,0.6049855420066774,27.952594466239628,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,11,17.15337428313222,0.0493744861728748,Seattle,Water-cooled evaporative,5,17.454861151844938,1.379972735117141,1.7272372784291778,27.949105744319947,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,2,16.84823400219893,0.0470552009074579,Seattle,Water-cooled evaporative,4,17.354130306973452,1.3137358722983885,2.915134874671525,27.919036513776124,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,10,17.631360911378515,0.7507609580400378,Council Bluffs,Water-cooled evaporative,7,18.099548338074445,0.0269996754768422,2.5867354143365295,27.806295623218528,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,12,17.20455766710506,0.7745463045407869,Council Bluffs,Water-cooled evaporative,4,17.322878630919362,0.0279860052292725,0.6830329204241637,27.676200950989433,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Atlanta,Water-cooled evaporative,8,18.243874995696743,0.7660284885937908,Council Bluffs,Water-cooled evaporative,8,17.959874001573567,0.0277012126452436,1.556692282698517,27.653247473457473,USGS_02336000; USGS_06610000,LEI_MASANET_2022
Council Bluffs,Water-cooled evaporative,3,17.070105170738085,0.0476423525591946,Seattle,Water-cooled evaporative,4,17.354130306973452,1.3137358722983885,1.636642869514683,27.574958030590533,USGS_06610000; USGS_12117500,LEI_MASANET_2022
Atlanta,Climate-responsive hybrid,9,7.534804240980947,0.3252267937833061,Council Bluffs,Climate-responsive hybrid,8,7.690603497199346,0.0118619452913482,2.0258391461103953,27.417660914396414,USGS_02336000; USGS_06610000,LEI_MASANET_2022
